file;manager;license;author;source;modified
denzel-dumfries.jpg;Denzel Dumfries;CC BY-SA 4.0;Erjonallaraj;https://commons.wikimedia.org/wiki/File:Edison_ndreca_inter_egnati_(cropped_Denzel_Dumfries).jpg;cropped to the head and resized to 320px
desire-doue.jpg;Désiré Doué;CC BY-SA 4.0;Bryan Berlin;https://commons.wikimedia.org/wiki/File:Desire_Doue_France_v_Norway_26_June_26-032.jpg;cropped to the head and resized to 320px
dick-advocaat.jpg;Dick Advocaat;CC BY-SA 3.0;Новикова Юлия;https://commons.wikimedia.org/wiki/File:Dick_Advocaat_2011_Russia.jpg;cropped to the head and resized to 320px
didier-deschamps.jpg;Didier Deschamps;CC BY-SA 4.0;Bryan Berlin;https://commons.wikimedia.org/wiki/File:Didier_Deschamps_France_v_Senegal_16_June_2026-519_(cropped).jpg;cropped to the head and resized to 320px
didier-drogba.jpg;Didier Drogba;CC BY-SA 4.0;Y.Leclercq©;https://commons.wikimedia.org/wiki/File:Didier_Drogba_(2019)_(cropped).jpg;cropped to the head and resized to 320px
diego-costa.jpg;Diego Costa;CC BY 4.0;Mahdi Zare/Fars News Agency;https://commons.wikimedia.org/wiki/File:Iran_and_Spain_match_at_the_FIFA_World_Cup_23.jpg;cropped to the head and resized to 320px
diego-forlan.jpg;Diego Forlán;CC BY-SA 3.0 at;Ailura;https://commons.wikimedia.org/wiki/File:U10_Diego_Forl%C3%A1n_7524.jpg;cropped to the head and resized to 320px
diego-godin.jpg;Diego Godín;CC BY-SA 3.0;Анна Нэсси;https://commons.wikimedia.org/wiki/File:Diego_God%C3%ADn_2018_(cropped).jpg;cropped to the head and resized to 320px
diego-maradona.jpg;Diego Maradona;Public domain;Unknown author Unknown author;https://commons.wikimedia.org/wiki/File:Argentina_celebrando_copa_(cropped).jpg;cropped to the head and resized to 320px
diego-milito.jpg;Diego Milito;CC BY-SA 3.0;Steindy ( talk ) 13:14, 28 November 2009 (UTC);https://commons.wikimedia.org/wiki/File:Diego_Milito_-_Inter_Mailand_(3).jpg;cropped to the head and resized to 320px
diego-simeone.jpg;Diego Simeone;CC BY-SA 4.0;Анна Нэсси;https://commons.wikimedia.org/wiki/File:Diego_Simeone.jpg;cropped to the head and resized to 320px
dietmar-hamann.jpg;Dietmar Hamann;CC BY-SA 3.0;Jonesy702;https://commons.wikimedia.org/wiki/File:Hamann,_Dietmar_(cropped).jpg;cropped to the head and resized to 320px
dimitar-berbatov.jpg;Dimitar Berbatov;CC BY-SA 3.0;Biso;https://commons.wikimedia.org/wiki/File:Mitko_Berbatov.jpg;cropped to the head and resized to 320px
dimitri-payet.jpg;Dimitri Payet;CC BY-SA 4.0;Egghead06;https://commons.wikimedia.org/wiki/File:Payet_April_2016.jpeg;cropped to the head and resized to 320px
dino-zoff.jpg;Dino Zoff;Public domain;Original: Unknown author Unknown author / Derivative work: Heiko Gerber;https://commons.wikimedia.org/wiki/File:Dino_Zoff_-_1972_-_Juventus_FC_(cropped).jpg;cropped to the head and resized to 320px
dirk-kuyt.jpg;Dirk Kuyt;CC BY-SA 4.0;User:Zafer;https://commons.wikimedia.org/wiki/File:Dirk_Kuyt_Fenerbah%C3%A7e_20260805_(1)_(cropped).JPG;cropped to the head and resized to 320px
divock-origi.jpg;Divock Origi;CC BY 2.0;Eric The Fish from UK;https://commons.wikimedia.org/wiki/File:LFC_Parade_2019_01_Divock_Origi.jpg;cropped to the head and resized to 320px
djibril-cisse.jpg;Djibril Cissé;CC BY 3.0;Zack;https://commons.wikimedia.org/wiki/File:Djibril_Ciss%C3%A9_1.jpg;cropped to the head and resized to 320px
dmitri-alenichev.jpg;Dmitri Alenichev;CC BY-SA 3.0;Артем Гусев;https://commons.wikimedia.org/wiki/File:Dmitry_Alenichev.jpg;cropped to the head and resized to 320px
domenico-tedesco.jpg;Domenico Tedesco;CC BY-SA 3.0;Анна Нэсси;https://commons.wikimedia.org/wiki/File:LOK-SPA_10.2019_(3).jpg;cropped to the head and resized to 320px
dominik-szoboszlai.jpg;Dominik Szoboszlai;CC0;Timmy96;https://commons.wikimedia.org/wiki/File:Dominik_Szoboszlai_04012026_(1).jpg;cropped to the head and resized to 320px
donny-van-de-beek.jpg;Donny van de Beek;CC BY-SA 4.0;Ardfern;https://commons.wikimedia.org/wiki/File:Donny_van_de_Beek_2021_(cropped).jpg;cropped to the head and resized to 320px
donyell-malen.jpg;Donyell Malen;CC BY-SA 4.0;Sandro Halank, Wikimedia Commons;https://commons.wikimedia.org/wiki/File:DONYELL_MALEN_%E2%80%93_2023.08.12.jpg;cropped to the head and resized to 320px
dries-mertens.jpg;Dries Mertens;CC BY-SA 3.0;Кирилл Венедиктов;https://commons.wikimedia.org/wiki/File:Mertens_2018_(cropped).jpg;cropped to the head and resized to 320px
duncan-ferguson.jpg;Duncan Ferguson;CC BY 3.0;Toffee TV : Everton Fan Channel;https://commons.wikimedia.org/wiki/File:Duncan_Ferguson,_November_2019.jpg;cropped to the head and resized to 320px
dunga.jpg;Dunga;Public domain;amigosdaarte;https://commons.wikimedia.org/wiki/File:2024-07-13_F%C3%89stival_Guaratinguet%C3%A1,_001.jpg;cropped to the head and resized to 320px
duvan-zapata.jpg;Duván Zapata;CC BY-SA 3.0;Clément Bucco-Lechat;https://commons.wikimedia.org/wiki/File:Bar%C3%A7a_-_Napoli_-_20140806_-_14_-_Duvan_Zapata.jpg;cropped to the head and resized to 320px
dwight-yorke.jpg;Dwight Yorke;CC BY-SA 2.0;Deepti Soni;https://commons.wikimedia.org/wiki/File:Dwight_Yorke_in_Chennai.jpg;cropped to the head and resized to 320px
eden-hazard.jpg;Eden Hazard;CC BY 4.0;Amir Hosseini;https://commons.wikimedia.org/wiki/File:Eden_Hazard_at_Baku_before_2019_UEFA_Europe_League_Final.jpg;cropped to the head and resized to 320px
ederson.jpg;Ederson;CC BY-SA 4.0;User:Zafer;https://commons.wikimedia.org/wiki/File:Ederson_Moraes_31_Fenerbah%C3%A7e_20260805_(7)_(cropped).JPG;cropped to the head and resized to 320px
edgar-davids.jpg;Edgar Davids;CC BY 2.5;Paul Blank;https://commons.wikimedia.org/wiki/File:Edgar_Davids.jpg;cropped to the head and resized to 320px
edin-dzeko.jpg;Edin Džeko;CC BY-SA 3.0 at;Ailura;https://commons.wikimedia.org/wiki/File:20150331_2026_AUT_BIH_2177_Edin_D%C5%BEeko_(cropped).jpg;cropped to the head and resized to 320px
edinson-cavani.jpg;Edinson Cavani;Public domain;soccerdigital;https://commons.wikimedia.org/wiki/File:PALMEIRAS_X_BOCA_JUNIORS_-_COPA_LIBERTADORES_2023_-_53286889335_(cropped_2).jpg;cropped to the head and resized to 320px
edwin-van-der-sar.jpg;Edwin van der Sar;CC BY 2.5;Paul Blank;https://commons.wikimedia.org/wiki/File:Edwin_van_der_Sar_side.jpg;cropped to the head and resized to 320px
eljero-elia.jpg;Eljero Elia;CC BY-SA 3.0;Sorodorin;https://commons.wikimedia.org/wiki/File:HSV_ELJERO_ELIA.jpg;cropped to the head and resized to 320px
emerson-leao.jpg;Émerson Leão;CC BY-SA 2.0;Júnior Faria/flickr;https://commons.wikimedia.org/wiki/File:Emerson_Leao.jpg;cropped to the head and resized to 320px
emile-heskey.jpg;Emile Heskey;CC BY-SA 4.0;Mateusz Malta;https://commons.wikimedia.org/wiki/File:Emile_Heskey_at_SXSW_London_2026.jpg;cropped to the head and resized to 320px
emiliano-martinez.jpg;Emiliano Martínez;CC BY-SA 4.0;Bryan Berlin;https://commons.wikimedia.org/wiki/File:Emiliano_Martinez_Argentina_v_Egypt_7_July_2026-093_(cropped).jpg;cropped to the head and resized to 320px
emmanuel-adebayor.jpg;Emmanuel Adebayor;Copyrighted free use;Photo by The weaver , www.weberberg.de;https://commons.wikimedia.org/wiki/File:Emmanuel_Adebayor1.jpg;cropped to the head and resized to 320px
emmanuel-petit.jpg;Emmanuel Petit;CC BY-SA 3.0;Christophe95;https://commons.wikimedia.org/wiki/File:Emmanuel_Petit.jpg;cropped to the head and resized to 320px
emre-belozoglu.jpg;Emre Belözoğlu;CC BY-SA 3.0;Umi1903;https://commons.wikimedia.org/wiki/File:Emre_in_national_team_(11.08.2010)_(cropped).JPG;cropped to the head and resized to 320px
emre-can.jpg;Emre Can;CC BY-SA 4.0;Sandro Halank, Wikimedia Commons;https://commons.wikimedia.org/wiki/File:2023-08-12_TSV_Schott_Mainz_gegen_Borussia_Dortmund_(DFB-Pokal_2023-24)_by_Sandro_Halank%E2%80%93148_(cropped).jpg;cropped to the head and resized to 320px
endrick.jpg;Endrick;CC BY-SA 4.0;YantsImages;https://commons.wikimedia.org/wiki/File:Team_Brazil_at_2026_FIFA_World_Cup_by_YantsImages_(Endrick).jpg;cropped to the head and resized to 320px
enzo-fernandez.jpg;Enzo Fernández;CC BY-SA 4.0;Bryan Berlin;https://commons.wikimedia.org/wiki/File:Enzo_Fernandez_Argentina_v_Spain_19_July_2026-050_(cropped).jpg;cropped to the head and resized to 320px
enzo-maresca.jpg;Enzo Maresca;CC BY-SA 4.0;Timfilbert;https://commons.wikimedia.org/wiki/File:Maresca_Championship_trophy_Leicester_(cropped).jpg;cropped to the head and resized to 320px
eric-cantona.jpg;Éric Cantona;CC BY-SA 3.0;Georges Biard;https://commons.wikimedia.org/wiki/File:Eric_Cantona_Cannes_2009.jpg;cropped to the head and resized to 320px
eric-gerets.jpg;Eric Gerets;CC BY 2.0;Doha Stadium Plus Qatar;https://commons.wikimedia.org/wiki/File:Eric_Gerets_2012_1_(cropped).jpg;cropped to the head and resized to 320px
erik-ten-hag.jpg;Erik ten Hag;CC BY-SA 4.0;Olga Shcherbytska;https://commons.wikimedia.org/wiki/File:%D0%9E%D1%82%D0%BA%D1%80%D1%8B%D1%82%D0%B0%D1%8F_%D1%82%D1%80%D0%B5%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0_%C2%AB%D0%90%D1%8F%D0%BA%D1%81%D0%B0%C2%BB_%D0%BF%D0%B5%D1%80%D0%B5%D0%B4_%D0%BC%D0%B0%D1%82%D1%87%D0%B5%D0%BC_%D1%81_%C2%AB%D0%94%D0%B8%D0%BD%D0%B0%D0%BC%D0%BE%C2%BB._27_%D0%B0%D0%B2%D0%B3%D1%83%D1%81%D1%82%D0%B0_2018_%D0%B3%D0%BE%D0%B4%D0%B0_%E2%80%94_900304_(Erik_ten_Hag).jpg;cropped to the head and resized to 320px
erling-haaland.jpg;Erling Haaland;CC BY-SA 4.0;Bryan Berlin;https://commons.wikimedia.org/wiki/File:Erling_Haaland_Morocco_v_Norway_7_June_2026-51.jpg;cropped to the head and resized to 320px
ernesto-valverde.jpg;Ernesto Valverde;CC BY-SA 3.0;Богдан Заяц;https://commons.wikimedia.org/wiki/File:Valverde_2014.jpg;cropped to the head and resized to 320px
fabinho.jpg;Fabinho;Public domain;Raul Ramos;https://commons.wikimedia.org/wiki/File:Botafogo-SP_1x1_Am%C3%A9rica-MG_04_-_Fabinho.jpg;cropped to the head and resized to 320px
fabio-cannavaro.jpg;Fabio Cannavaro;CC BY 4.0;Original: Mech867 / Derivative work: Danyele;https://commons.wikimedia.org/wiki/File:Fabio_Cannavaro_-_2024_(cropped).jpg;cropped to the head and resized to 320px
fabio-capello.jpg;Fabio Capello;CC BY-SA 3.0;Садовников Дмитрий;https://commons.wikimedia.org/wiki/File:Fabio_Capello_2012.jpg;cropped to the head and resized to 320px
fabio-grosso.jpg;Fabio Grosso;CC BY-SA 4.0;Original: Antonio Fraioli Derivative work: Lorenzo De Leonardis2;https://commons.wikimedia.org/wiki/File:Fabio_Grosso_-_Frosinone_Calcio_-_DSC_2731_AF_(cropped).jpg;cropped to the head and resized to 320px
fabrizio-ravanelli.jpg;Fabrizio Ravanelli;CC BY-SA 3.0;Bart ryker;https://commons.wikimedia.org/wiki/File:Fabrizio_Ravanelli_maggio_2012.jpg;cropped to the head and resized to 320px
falcao.jpg;Falcão;CC BY 3.0 br;Mídia promocional do programa Provocações (TV Brasil);https://commons.wikimedia.org/wiki/File:Falcaotvbrasil.png;cropped to the head and resized to 320px
fatih-terim.jpg;Fatih Terim;CC BY-SA 3.0;Ирина Рыбакова;https://commons.wikimedia.org/wiki/File:Fatih_Terim_2018.jpg;cropped to the head and resized to 320px
federico-bernardeschi.jpg;Federico Bernardeschi;CC BY-SA 3.0;Kirill Venediktov;https://commons.wikimedia.org/wiki/File:FC_Zenit_Saint_Petersburg_vs._Juventus,_20_October_2021_17_(Federico_Bernardeschi).jpg;cropped to the head and resized to 320px
federico-chiesa.jpg;Federico Chiesa;CC BY-SA 3.0;Kirill Venediktov;https://commons.wikimedia.org/wiki/File:Federico_Chiesa_vs_Zenit_2021-10-20_(cropped2).jpg;cropped to the head and resized to 320px
felix-magath.jpg;Felix Magath;CC BY-SA 4.0;Frank Schwichtenberg;https://commons.wikimedia.org/wiki/File:Felix_Magath_-_Kicken_mit_Herz_2024_01.jpg;cropped to the head and resized to 320px
fernando-gago.jpg;Fernando Gago;CC BY 3.0;Fanny Schertzer;https://commons.wikimedia.org/wiki/File:Ricardo_Quaresma_(L),_Fernando_Gago_(R)_%E2%80%93_Portugal_vs._Argentina,_9th_February_2011_(1)_(cropped).jpg;cropped to the head and resized to 320px
fernando-hierro.jpg;Fernando Hierro;CC BY 4.0;Meghdad Madadi;https://commons.wikimedia.org/wiki/File:Fernando_Hierro_in_Spain-Iran_press_conference_2018-06-19.jpg;cropped to the head and resized to 320px
fernando-llorente.jpg;Fernando Llorente;Public domain;Original: Tatono / Derivative work: Danyele;https://commons.wikimedia.org/wiki/File:Fernando_Llorente_contra_el_H%C3%A9rcules_en_el_estadio_Jos%C3%A9_Rico_P%C3%A9rez_(american_shot).jpg;cropped to the head and resized to 320px
fernando-santos.jpg;Fernando Santos;CC BY 2.0;Beşiktaş JK;https://commons.wikimedia.org/wiki/File:Fernando_Santos_20240116_1.jpg;cropped to the head and resized to 320px
fernando-torres.jpg;Fernando Torres;Public domain;Unknown Unknown;https://commons.wikimedia.org/wiki/File:Fernando_Torres_e_Fernanda_Montenegro_(cropped).tif;cropped to the head and resized to 320px
filippo-inzaghi.jpg;Filippo Inzaghi;CC BY-SA 3.0;Delfort;https://commons.wikimedia.org/wiki/File:Filippo_Inzaghi_2011.jpg;cropped to the head and resized to 320px
florian-wirtz.jpg;Florian Wirtz;CC BY-SA 4.0;Bryan Berlin;https://commons.wikimedia.org/wiki/File:Florian_Wirtz_Ecuador_v_Germany_25_June_2026-181_(cropped).jpg;cropped to the head and resized to 320px
francesco-toldo.jpg;Francesco Toldo;CC BY-SA 3.0;Steindy ( talk ) 13:22, 28 November 2009 (UTC);https://commons.wikimedia.org/wiki/File:Francesco_Toldo_-_Inter_Mailand_(1).jpg;cropped to the head and resized to 320px
francesco-totti.jpg;Francesco Totti;CC BY-SA 3.0;Photojournalist Roberto Vicario derivative work: Clarus The Dogcow ( talk );https://commons.wikimedia.org/wiki/File:Francesco_Totti_Vicario_(crop).jpg;cropped to the head and resized to 320px
franck-ribery.jpg;Franck Ribéry;CC BY-SA 4.0;Sven Mandel;https://commons.wikimedia.org/wiki/File:Franck_Ribery_2019_(cropped).jpg;cropped to the head and resized to 320px
franco-mastantuono.jpg;Franco Mastantuono;CC0;Crispybeatle;https://commons.wikimedia.org/wiki/File:Franco_Mastantuono_in_2025_(cropped).jpg;cropped to the head and resized to 320px
frank-de-boer.jpg;Frank de Boer;CC BY-SA 1.0;Yulia Novikova;https://commons.wikimedia.org/wiki/File:FrankBoer.JPG;cropped to the head and resized to 320px
frank-lampard.jpg;Frank Lampard;CC BY 4.0;Mehdi Bolourian;https://commons.wikimedia.org/wiki/File:Frank_Lampard_2019.jpg;cropped to the head and resized to 320px
frank-rijkaard.jpg;Frank Rijkaard;CC0;Marcel Antonisse / Anefo;https://commons.wikimedia.org/wiki/File:Ajax_selectie_seizoen_1981_1982_nr._140a_E._Ophof_speler,_nr._15a_F._Rijka,_Bestanddeelnr_253-8568.jpg;cropped to the head and resized to 320px
franz-beckenbauer.jpg;Franz Beckenbauer;Public domain;Panini Group;https://commons.wikimedia.org/wiki/File:Franz_Beckenbauer_(1975).jpg;cropped to the head and resized to 320px
freddie-ljungberg.jpg;Freddie Ljungberg;CC BY 2.0;Ricardo Alvarez;https://commons.wikimedia.org/wiki/File:Fredrik_Ljungberg_2006.jpg;cropped to the head and resized to 320px
frenkie-de-jong.jpg;Frenkie de Jong;CC BY-SA 4.0;Yuliia Perekopaiko;https://commons.wikimedia.org/wiki/File:%D0%9C%D0%B0%D1%82%D1%87_%C2%AB%D0%94%D0%B8%D0%BD%D0%B0%D0%BC%D0%BE%C2%BB_-_%C2%AB%D0%91%D0%B0%D1%80%D1%81%D0%B5%D0%BB%D0%BE%D0%BD%D0%B0%C2%BB_0-1._2_%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8F_2021_%D0%B3%D0%BE%D0%B4%D0%B0._II_%E2%80%94_1289671_(cropped).jpg;cropped to the head and resized to 320px
gabri-garcia.jpg;Gabri García;CC BY-SA 2.0;Nuță Lucian from Cluj-Napoca, Romania;https://commons.wikimedia.org/wiki/File:Genera%C8%9Bia_de_Aur_vs_Barcelona_Legends_(0-2)_2018_Sports_Festival_-_meciul_amintirilor._(52810598359)_(cropped).jpg;cropped to the head and resized to 320px
gabriel-batistuta.jpg;Gabriel Batistuta;Public domain;unknown;https://commons.wikimedia.org/wiki/File:Gabriel_batistuta.jpg;cropped to the head and resized to 320px
gareth-bale.jpg;Gareth Bale;CC BY 4.0;حسین ظهروند;https://commons.wikimedia.org/wiki/File:2022_FIFA_World_Cup_United_States_1%E2%80%931_Wales_-_(32)_(cropped).jpg;cropped to the head and resized to 320px
gareth-barry.jpg;Gareth Barry;CC BY 2.0;Tommy Low from Singapore, Singapore;https://commons.wikimedia.org/wiki/File:Gareth_Barry_2015_BAT.jpg;cropped to the head and resized to 320px
gary-caldwell.jpg;Gary Caldwell;CC BY-SA 3.0;Новикова Юлия;https://commons.wikimedia.org/wiki/File:Gary_Caldwell.jpg;cropped to the head and resized to 320px
gary-lineker.jpg;Gary Lineker;CC BY 2.0;Liton Ali;https://commons.wikimedia.org/wiki/File:Gary_Lineker_(cropped).jpg;cropped to the head and resized to 320px
gary-medel.jpg;Gary Medel;CC BY-SA 2.0;Jimmy Baikovicius;https://commons.wikimedia.org/wiki/File:Gary_Medel_CHI2011.jpg;cropped to the head and resized to 320px
gennaro-gattuso.jpg;Gennaro Gattuso;CC BY-SA 3.0;Рыбакова Елена;https://commons.wikimedia.org/wiki/File:Gennaro_Gattuso_2008.jpg;cropped to the head and resized to 320px
george-weah.jpg;George Weah;Public domain;File:George Weah in 2019 (cropped).jpg : U.S. Embassy in Monrovia, Liberia derivative work: Boros.i;https://commons.wikimedia.org/wiki/File:George_Weah_in_2019_(cropped)_mod-2.jpg;cropped to the head and resized to 320px
georginio-wijnaldum.jpg;Georginio Wijnaldum;CC BY-SA 3.0 at;Ailura;https://commons.wikimedia.org/wiki/File:20160604_AUT_NED_8839.jpg;cropped to the head and resized to 320px
gerard-moreno.jpg;Gerard Moreno;CC BY-SA 4.0;Rolandhino1;https://commons.wikimedia.org/wiki/File:UEFA_EURO_qualifiers_Sweden_vs_Spain_20191015_138_(cropped).jpg;cropped to the head and resized to 320px
gerard-pique.jpg;Gerard Piqué;CC BY 2.0;Vinod Divakaran;https://commons.wikimedia.org/wiki/File:GerardPique.jpg;cropped to the head and resized to 320px
gheorghe-hagi.jpg;Gheorghe Hagi;CC BY 2.0;Partidul Social Democrat from Romania;https://commons.wikimedia.org/wiki/File:Lansarea_candidaturii_Gabrielei_Szabo_pentru_Camera_Deputatilor,_Voluntari_-_04.05_(48)_(14270956179)_(cropped).jpg;cropped to the head and resized to 320px
gianfranco-zola.jpg;Gianfranco Zola;CC BY-SA 2.0;@cfcunofficial (Chelsea Debs) London from London, UK;https://commons.wikimedia.org/wiki/File:Zola_2018_(cropped).jpg;cropped to the head and resized to 320px
gianluca-vialli.jpg;Gianluca Vialli;CC BY 2.0;RISE;https://commons.wikimedia.org/wiki/File:Gianluca_Vialli.jpg;cropped to the head and resized to 320px
gianluca-zambrotta.jpg;Gianluca Zambrotta;CC BY-SA 3.0;Кирилл Венедиктов;https://commons.wikimedia.org/wiki/File:Gianluca_Zambrotta_2019.jpg;cropped to the head and resized to 320px
gianluigi-buffon.jpg;Gianluigi Buffon;CC BY 2.0;Original: Doha Stadium Plus Qatar from Doha, Qatar Derivative work: Alza08 Author;https://commons.wikimedia.org/wiki/File:Gianluigi_Buffon_(31784615942)_(cropped).jpg;cropped to the head and resized to 320px
gianluigi-donnarumma.jpg;Gianluigi Donnarumma;CC BY 4.0;Original: MichaelEmilio / Derivative work: Danyele;https://commons.wikimedia.org/wiki/File:Norway_Italy_-_June_2025_B_33_-_Gianluigi_Donnarumma_(close-up).jpg;cropped to the head and resized to 320px
giorgio-chiellini.jpg;Giorgio Chiellini;Attribution;Original: Presidenza della Repubblica Derivative work: Danyele;https://commons.wikimedia.org/wiki/File:Sergio_Mattarella_meets_Italy_national_football_team_and_Matteo_Berrettini_(12_July_2021)_30_-_Chiellini_(cropped).jpg;cropped to the head and resized to 320px
giovanni-ferrari.jpg;Giovanni Ferrari;Public domain;Unknown author Unknown author;https://commons.wikimedia.org/wiki/File:FBC_Juventus_-_1930s_-_Giovanni_Ferrari.jpg;cropped to the head and resized to 320px
giovanni-trapattoni.jpg;Giovanni Trapattoni;CC BY-SA 3.0 at;Michael Kranewitter;https://commons.wikimedia.org/wiki/File:FIFA_WC-qualification_2014_-_Austria_vs_Ireland_2013-09-10_-_Giovanni_Trapattoni_05.JPG;cropped to the head and resized to 320px
giovanni-van-bronckhorst.jpg;Giovanni van Bronckhorst;CC BY 2.0;Beşiktaş JK;https://commons.wikimedia.org/wiki/File:Giovanni_van_Brocnkhorst_20240803.jpg;cropped to the head and resized to 320px
giuseppe-meazza.jpg;Giuseppe Meazza;Public domain;Unknown author Unknown author;https://commons.wikimedia.org/wiki/File:Giuseppe_Meazza_1935.jpg;cropped to the head and resized to 320px
gonzalo-higuain.jpg;Gonzalo Higuaín;CC BY-SA 3.0;Кирилл Венедиктов;https://commons.wikimedia.org/wiki/File:Higua%C3%ADn_20180626.jpg;cropped to the head and resized to 320px
graham-arnold.jpg;Graham Arnold;CC BY 4.0;Foad Ashtari;https://commons.wikimedia.org/wiki/File:4822290_AE7I6542_(cropped).jpg;cropped to the head and resized to 320px
graham-potter.jpg;Graham Potter;CC BY 2.0;jamesboyes;https://commons.wikimedia.org/wiki/File:Graham_Potter,_Brighton_%26_Hove_Albion_vs_RCD_Espanyol,_30_July_2022_(1)_(cropped).jpg;cropped to the head and resized to 320px
graziano-pelle.jpg;Graziano Pellè;CC BY 3.0;Jan Roelfsema;https://commons.wikimedia.org/wiki/File:Graziano_Pell%C3%A8_portret.jpg;cropped to the head and resized to 320px
gregory-van-der-wiel.jpg;Gregory van der Wiel;CC BY-SA 3.0;Дмитрий Неймырок/Dmitriy Neymyrok/Dmitrij Nejmyrok;https://commons.wikimedia.org/wiki/File:Gregory_van_der_Wiel_20120609.jpg;cropped to the head and resized to 320px
guglielmo-vicario.jpg;Guglielmo Vicario;CC BY 4.0;AFC Bournemouth;https://commons.wikimedia.org/wiki/File:Guglielmo_Vicario.png;cropped to the head and resized to 320px
habib-beye.jpg;Habib Beye;CC BY 2.0;scartinho;https://commons.wikimedia.org/wiki/File:Habib_Beye2_(cropped).jpg;cropped to the head and resized to 320px
hakim-ziyech.jpg;Hakim Ziyech;CC BY-SA 3.0;Кирилл Венедиктов;https://commons.wikimedia.org/wiki/File:Hakim_Ziyech_2021.jpg;cropped to the head and resized to 320px
hans-krankl.jpg;Hans Krankl;CC BY-SA 2.0 de;Steindy 12:31, 26. Jul. 2008 (CEST);https://commons.wikimedia.org/wiki/File:Hans_Krankl.jpg;cropped to the head and resized to 320px
hansi-flick.jpg;Hansi Flick;CC BY-SA 4.0;Steffen Prößdorf;https://commons.wikimedia.org/wiki/File:2022_Hansi_Flick_(cropped).jpg;cropped to the head and resized to 320px
harry-kane.jpg;Harry Kane;CC BY-SA 4.0;Bryan Berlin;https://commons.wikimedia.org/wiki/File:Harry_Kane_England_v_Ghana_23_June_2026-219_(cropped).jpg;cropped to the head and resized to 320px
harry-kewell.jpg;Harry Kewell;CC BY-SA 3.0;Kevin Airs;https://commons.wikimedia.org/wiki/File:HarryKewell.jpg;cropped to the head and resized to 320px
hatem-ben-arfa.jpg;Hatem Ben Arfa;CC BY-SA 3.0;Georges Biard;https://commons.wikimedia.org/wiki/File:Hatem_Ben_Arfa_Cannes_2016_2.jpg;cropped to the head and resized to 320px
heimir-hallgrimsson.jpg;Heimir Hallgrímsson;CC BY-SA 3.0;Светлана Бекетова;https://commons.wikimedia.org/wiki/File:Heimir_Hallgr%C3%ADmsson.jpg;cropped to the head and resized to 320px
henning-berg.jpg;Henning Berg;CC BY-SA 3.0;Роман Шевчук;https://commons.wikimedia.org/wiki/File:Legia_tren_(2).jpg;cropped to the head and resized to 320px
henrik-larsson.jpg;Henrik Larsson;CC BY 2.0;Ricardo Alvarez;https://commons.wikimedia.org/wiki/File:Henrik_Larsson_2_(cropped).jpg;cropped to the head and resized to 320px
henrikh-mkhitaryan.jpg;Henrikh Mkhitaryan;CC BY-SA 3.0;Дмитрий Голубович;https://commons.wikimedia.org/wiki/File:Henrikh_Mkhitaryan_2017.jpg;cropped to the head and resized to 320px
hernan-crespo.jpg;Hernán Crespo;CC0;Omgosh30;https://commons.wikimedia.org/wiki/File:Hern%C3%A1n_Crespo.png;cropped to the head and resized to 320px
herve-renard.jpg;Hervé Renard;CC BY-SA 3.0;Кирилл Венедиктов;https://commons.wikimedia.org/wiki/File:Herv%C3%A9_Renard.jpg;cropped to the head and resized to 320px
hidetoshi-nakata.jpg;Hidetoshi Nakata;CC BY-SA 2.0;norio nakayama;https://commons.wikimedia.org/wiki/File:Hidetoshi_Nakata_in_Okinawa_(cropped).jpg;cropped to the head and resized to 320px
hirving-lozano.jpg;Hirving Lozano;CC BY-SA 3.0;Антон Зайцев;https://commons.wikimedia.org/wiki/File:Spartak_-_Napoli_(16).jpg;cropped to the head and resized to 320px
hong-myung-bo.jpg;Hong Myung-bo;CC BY-SA 2.0;Republic of Korea;https://commons.wikimedia.org/wiki/File:Hong_Myung-Bo.jpg;cropped to the head and resized to 320px
hossam-hassan.jpg;Hossam Hassan;CC BY 3.0;Al AHLY TV;https://commons.wikimedia.org/wiki/File:Hossam_Hassan.png;cropped to the head and resized to 320px
hristo-stoichkov.jpg;Hristo Stoichkov;CC BY-SA 4.0;Biser Todorov;https://commons.wikimedia.org/wiki/File:Stoichkov_in_2016.jpg;cropped to the head and resized to 320px
hugo-lloris.jpg;Hugo Lloris;CC BY-SA 3.0;Кирилл Венедиктов;https://commons.wikimedia.org/wiki/File:Lloris_2018_(cropped).jpg;cropped to the head and resized to 320px
hugo-sanchez.jpg;Hugo Sánchez;CC BY-SA 3.0 nl;Rob Bogaerts for Anefo;https://commons.wikimedia.org/wiki/File:Hugo_S%C3%A1nchez_1988_(cropped).jpg;cropped to the head and resized to 320px
iago-aspas.jpg;Iago Aspas;CC BY-SA 4.0;Harpagornis;https://commons.wikimedia.org/wiki/File:XXIII_Memorial_Quinocho_(RC_Celta_vs_Mainz_05)_-_10.jpg;cropped to the head and resized to 320px
ian-wright.jpg;Ian Wright;Public domain;US Embassy;https://commons.wikimedia.org/wiki/File:Visit_of_NASA_Administrator_Bill_Nelson_and_Deputy_Administrator_Pamela_Melroy_-_52751008068_(cropped).jpg;cropped to the head and resized to 320px
